nanoseconds,microseconds,milliseconds,seconds,hours
4.53019e+10,4.53019e+07,45301.9,45.3019,0.0125839
4.37951e+10,4.37951e+07,43795.1,43.7951,0.0121653
4.12986e+10,4.12986e+07,41298.6,41.2986,0.0114718
