nanoseconds,microseconds,milliseconds,seconds,hours
1.71453e+06,1714.53,1.71453,0.00171453,4.76259e-07
8.68063e+07,86806.3,86.8063,0.0868063,2.41129e-05
1.71486e+06,1714.86,1.71486,0.00171486,4.76349e-07
