nanoseconds,microseconds,milliseconds,seconds,hours
2.94327e+09,2.94327e+06,2943.27,2.94327,0.000817575
4.84993e+08,484993,484.993,0.484993,0.00013472
5.01561e+08,501561,501.561,0.501561,0.000139323
