nanoseconds,microseconds,milliseconds,seconds,hours
1.05372e+12,1.05372e+09,1.05372e+06,1053.72,0.292699
1.04624e+12,1.04624e+09,1.04624e+06,1046.24,0.290621
1.07043e+12,1.07043e+09,1.07043e+06,1070.43,0.297341
